Table,ID,Null Values,type,,,,
S0701,S0701_C05_047E,30,float,,,,
S0701,S0701_C05_047M,30,float,,,,
S1101,S1101_C01_002E,30,float,,,,
S1101,S1101_C01_002M,30,float,,,,
S1101,S1101_C01_004E,30,float,,,,
S1101,S1101_C01_004M,30,float,,,,
S1301,S1301_C04_014E,30,int,,,,
S1301,S1301_C04_014M,30,int,,,,
S1301,S1301_C04_019E,30,int,,,,
S1301,S1301_C04_019M,30,int,,,,
S1401,S1401_C02_002E,30,float,,,,
S1401,S1401_C02_002M,30,float,,,,
S1401,S1401_C02_003E,30,float,,,,
S1401,S1401_C02_003M,30,float,,,,
S1401,S1401_C02_004E,30,float,,,,
S1401,S1401_C02_004M,30,float,,,,
S1401,S1401_C02_005E,30,float,,,,
S1401,S1401_C02_005M,30,float,,,,
S1401,S1401_C02_006E,30,float,,,,
S1401,S1401_C02_006M,30,float,,,,
S1401,S1401_C02_007E,30,float,,,,
S1401,S1401_C02_007M,30,float,,,,
S1401,S1401_C02_008E,30,float,,,,
S1401,S1401_C02_008M,30,float,,,,
S1401,S1401_C02_009E,30,float,,,,
S1401,S1401_C02_009M,30,float,,,,
S1401,S1401_C02_010E,30,float,,,,
S1401,S1401_C02_010M,30,float,,,,
S1401,S1401_C02_011E,30,float,,,,
S1401,S1401_C02_011M,30,float,,,,
S1401,S1401_C02_026E,30,float,,,,
S1401,S1401_C02_026M,30,float,,,,
S1401,S1401_C04_001E,30,float,,,,
S1401,S1401_C04_001M,30,float,,,,
S1401,S1401_C06_001E,30,float,,,,
S1401,S1401_C06_001M,30,float,,,,
S1501,S1501_C02_017E,30,float,,,,
S1501,S1501_C02_017M,30,float,,,,
S1501,S1501_C02_018E,30,float,,,,
S1501,S1501_C02_018M,30,float,,,,
S1501,S1501_C04_023E,30,float,,,,
S1501,S1501_C04_023M,30,float,,,,
S1501,S1501_C04_024E,30,float,,,,
S1501,S1501_C04_024M,30,float,,,,
S1501,S1501_C04_032E,30,float,,,,
S1501,S1501_C04_032M,30,float,,,,
S1501,S1501_C04_033E,30,float,,,,
S1501,S1501_C04_033M,30,float,,,,
S1501,S1501_C06_023E,30,float,,,,
S1501,S1501_C06_023M,30,float,,,,
S1501,S1501_C06_024E,30,float,,,,
S1501,S1501_C06_024M,30,float,,,,
S1502,S1502_C02_002E,30,float,,,,
S1502,S1502_C02_002M,30,float,,,,
S1502,S1502_C02_003E,30,float,,,,
S1502,S1502_C02_003M,30,float,,,,
S1502,S1502_C02_004E,30,float,,,,
S1502,S1502_C02_004M,30,float,,,,
S1502,S1502_C02_005E,30,float,,,,
S1502,S1502_C02_005M,30,float,,,,
S1502,S1502_C02_006E,30,float,,,,
S1502,S1502_C02_006M,30,float,,,,
S1502,S1502_C04_002E,30,float,,,,
S1502,S1502_C04_002M,30,float,,,,
S1502,S1502_C04_003E,30,float,,,,
S1502,S1502_C04_003M,30,float,,,,
S1502,S1502_C04_004E,30,float,,,,
S1502,S1502_C04_004M,30,float,,,,
S1502,S1502_C04_005E,30,float,,,,
S1502,S1502_C04_005M,30,float,,,,
S1502,S1502_C04_006E,30,float,,,,
S1502,S1502_C04_006M,30,float,,,,
S1601,S1601_C04_022E,30,float,,,,
S1601,S1601_C04_022M,30,float,,,,
S1601,S1601_C06_022E,30,float,,,,
S1601,S1601_C06_022M,30,float,,,,
S1701,S1701_C03_021E,30,float,,,,
S1701,S1701_C03_021M,30,float,,,,
S1702,S1702_C02_001E,30,float,,,,
S1702,S1702_C02_001M,30,float,,,,
S1702,S1702_C02_006E,30,float,,,,
S1702,S1702_C02_006M,30,float,,,,
S1702,S1702_C02_028E,30,float,,,,
S1702,S1702_C02_028M,30,float,,,,
S1810,S1810_C03_026E,30,float,,,,
S1810,S1810_C03_026M,30,float,,,,
S1810,S1810_C03_036E,30,float,,,,
S1810,S1810_C03_036M,30,float,,,,
S1810,S1810_C03_044E,30,float,,,,
S1810,S1810_C03_044M,30,float,,,,
S1810,S1810_C03_052E,30,float,,,,
S1810,S1810_C03_052M,30,float,,,,
S1810,S1810_C03_060E,30,float,,,,
S1810,S1810_C03_060M,30,float,,,,
S1810,S1810_C03_067E,30,float,,,,
S1810,S1810_C03_067M,30,float,,,,
S1901,S1901_C02_002E,30,float,,,,
S1901,S1901_C02_002M,30,float,,,,
S1901,S1901_C02_003E,30,float,,,,
S1901,S1901_C02_003M,30,float,,,,
S1901,S1901_C02_004E,30,float,,,,
S1901,S1901_C02_004M,30,float,,,,
S1901,S1901_C02_005E,30,float,,,,
S1901,S1901_C02_005M,30,float,,,,
S1901,S1901_C02_006E,30,float,,,,
S1901,S1901_C02_006M,30,float,,,,
S1901,S1901_C02_007E,30,float,,,,
S1901,S1901_C02_007M,30,float,,,,
S1901,S1901_C02_008E,30,float,,,,
S1901,S1901_C02_008M,30,float,,,,
S1901,S1901_C02_009E,30,float,,,,
S1901,S1901_C02_009M,30,float,,,,
S1901,S1901_C02_010E,30,float,,,,
S1901,S1901_C02_010M,30,float,,,,
S1901,S1901_C02_011E,30,float,,,,
S1901,S1901_C02_011M,30,float,,,,
S1901,S1901_C02_015E,30,float,,,,
S1902,S1902_C01_009E,30,float,,,,
S1902,S1902_C01_009M,30,float,,,,
S1902,S1902_C01_010E,30,float,,,,
S1902,S1902_C01_010M,30,float,,,,
S1902,S1902_C01_011E,30,float,,,,
S1902,S1902_C01_011M,30,float,,,,
S1902,S1902_C01_012E,30,float,,,,
S1902,S1902_C01_012M,30,float,,,,
S1902,S1902_C01_013E,30,float,,,,
S1902,S1902_C01_013M,30,float,,,,
S1902,S1902_C01_014E,30,float,,,,
S1902,S1902_C01_014M,30,float,,,,
S1902,S1902_C02_024E,30,int,,,,
S1902,S1902_C02_024M,30,int,,,,
S2201,S2201_C02_036E,30,float,,,,
S2201,S2201_C02_036M,30,float,,,,
S2201,S2201_C02_037E,30,float,,,,
S2201,S2201_C02_037M,30,float,,,,
S2201,S2201_C02_038E,30,float,,,,
S2201,S2201_C02_038M,30,float,,,,
S2201,S2201_C06_036E,30,float,,,,
S2201,S2201_C06_036M,30,float,,,,
S2201,S2201_C06_037E,30,float,,,,
S2201,S2201_C06_037M,30,float,,,,
S2201,S2201_C06_038E,30,float,,,,
S2201,S2201_C06_038M,30,float,,,,
S2301,S2301_C02_035E,30,float,,,,
S2301,S2301_C02_035M,30,float,,,,
S2301,S2301_C03_035E,30,float,,,,
S2301,S2301_C03_035M,30,float,,,,
S2301,S2301_C04_035E,30,float,,,,
S2301,S2301_C04_035M,30,float,,,,
S2302,S2302_C02_015E,30,float,,,,
S2302,S2302_C02_015M,30,float,,,,
S2302,S2302_C02_016E,30,float,,,,
S2302,S2302_C02_016M,30,float,,,,
S2302,S2302_C02_017E,30,float,,,,
S2302,S2302_C02_017M,30,float,,,,
S2303,S2303_C01_031E,30,float,,,,
S2303,S2303_C01_031M,30,float,,,,
S2303,S2303_C03_031E,30,float,,,,
S2303,S2303_C03_031M,30,float,,,,
S2303,S2303_C05_031E,30,float,,,,
S2303,S2303_C05_031M,30,float,,,,
S2303,S2303_C05_032E,30,float,,,,
S2303,S2303_C05_032M,30,float,,,,
S2401,S2401_C03_010E,30,float,,,,
S2401,S2401_C03_010M,30,float,,,,
S2401,S2401_C05_010E,30,float,,,,
S2401,S2401_C05_010M,30,float,,,,
S2418,S2418_C01_002M,30,int,,,,
S2418,S2418_C01_003M,30,int,,,,
S2701,S2701_C03_041E,30,float,,,,
S2701,S2701_C03_041M,30,float,,,,
S2701,S2701_C03_057E,30,float,,,,
S2701,S2701_C03_057M,30,float,,,,
S2701,S2701_C03_062E,30,float,,,,
S2701,S2701_C03_062M,30,float,,,,
S2701,S2701_C05_041E,30,float,,,,
S2701,S2701_C05_041M,30,float,,,,
S2701,S2701_C05_057E,30,float,,,,
S2701,S2701_C05_057M,30,float,,,,
S2701,S2701_C05_062E,30,float,,,,
S2701,S2701_C05_062M,30,float,,,,
S2703,S2703_C03_015E,30,float,,,,
S2703,S2703_C03_015M,30,float,,,,
S0601,S0601_C01_049E,29,float,,,,
S0601,S0601_C01_049M,29,float,,,,
S0601,S0601_C01_050E,29,float,,,,
S0601,S0601_C01_050M,29,float,,,,
S0601,S0601_C01_051E,29,float,,,,
S0601,S0601_C01_051M,29,float,,,,
S0601,S0601_C03_049E,29,float,,,,
S0601,S0601_C03_049M,29,float,,,,
S0601,S0601_C03_050E,29,float,,,,
S0601,S0601_C03_050M,29,float,,,,
S0601,S0601_C03_051E,29,float,,,,
S0601,S0601_C03_051M,29,float,,,,
S0701,S0701_C02_025E,29,float,,,,
S0701,S0701_C02_025M,29,float,,,,
S0701,S0701_C02_036E,29,float,,,,
S0701,S0701_C02_036M,29,float,,,,
S0701,S0701_C02_040E,29,float,,,,
S0701,S0701_C02_040M,29,float,,,,
S0701,S0701_C02_049E,29,float,,,,
S0701,S0701_C02_049M,29,float,,,,
S0701,S0701_C02_052E,29,float,,,,
S0701,S0701_C02_052M,29,float,,,,
S0701,S0701_C02_053E,29,float,,,,
S0701,S0701_C02_053M,29,float,,,,
S0701,S0701_C03_025E,29,float,,,,
S0701,S0701_C03_025M,29,float,,,,
S0701,S0701_C03_036E,29,float,,,,
S0701,S0701_C03_036M,29,float,,,,
S0701,S0701_C03_040E,29,float,,,,
S0701,S0701_C03_040M,29,float,,,,
S0701,S0701_C03_049E,29,float,,,,
S0701,S0701_C03_049M,29,float,,,,
S0701,S0701_C03_052E,29,float,,,,
S0701,S0701_C03_052M,29,float,,,,
S0701,S0701_C03_053E,29,float,,,,
S0701,S0701_C03_053M,29,float,,,,
S0701,S0701_C04_025E,29,float,,,,
S0701,S0701_C04_025M,29,float,,,,
S0701,S0701_C04_036E,29,float,,,,
S0701,S0701_C04_036M,29,float,,,,
S0701,S0701_C04_040E,29,float,,,,
S0701,S0701_C04_040M,29,float,,,,
S0701,S0701_C04_049E,29,float,,,,
S0701,S0701_C04_049M,29,float,,,,
S0701,S0701_C04_052E,29,float,,,,
S0701,S0701_C04_052M,29,float,,,,
S0701,S0701_C04_053E,29,float,,,,
S0701,S0701_C04_053M,29,float,,,,
S0701,S0701_C05_025E,29,float,,,,
S0701,S0701_C05_025M,29,float,,,,
S0701,S0701_C05_036E,29,float,,,,
S0701,S0701_C05_036M,29,float,,,,
S0701,S0701_C05_040E,29,float,,,,
S0701,S0701_C05_040M,29,float,,,,
S0701,S0701_C05_049E,29,float,,,,
S0701,S0701_C05_049M,29,float,,,,
S0701,S0701_C05_052E,29,float,,,,
S0701,S0701_C05_052M,29,float,,,,
S0701,S0701_C05_053E,29,float,,,,
S0701,S0701_C05_053M,29,float,,,,
S1002,S1002_C01_030E,29,float,,,,
S1002,S1002_C01_030M,29,float,,,,
S1002,S1002_C01_031E,29,float,,,,
S1101,S1101_C01_010E,29,float,,,,
S1101,S1101_C01_010M,29,float,,,,
S1101,S1101_C01_011E,29,float,,,,
S1101,S1101_C01_011M,29,float,,,,
S1101,S1101_C01_012E,29,float,,,,
S1101,S1101_C01_012M,29,float,,,,
S1101,S1101_C01_013E,29,float,,,,
S1101,S1101_C01_013M,29,float,,,,
S1101,S1101_C01_016E,29,float,,,,
S1101,S1101_C01_016M,29,float,,,,
S1101,S1101_C01_017E,29,float,,,,
S1101,S1101_C01_017M,29,float,,,,
S1101,S1101_C01_018E,29,float,,,,
S1101,S1101_C01_018M,29,float,,,,
S1101,S1101_C01_019E,29,float,,,,
S1101,S1101_C01_019M,29,float,,,,
S1101,S1101_C01_020E,29,float,,,,
S1101,S1101_C01_020M,29,float,,,,
S1301,S1301_C04_006E,29,int,,,,
S1301,S1301_C04_006M,29,int,,,,
S1401,S1401_C02_028E,29,float,,,,
S1401,S1401_C02_028M,29,float,,,,
S1501,S1501_C02_023E,29,float,,,,
S1501,S1501_C02_023M,29,float,,,,
S1501,S1501_C02_024E,29,float,,,,
S1501,S1501_C02_024M,29,float,,,,
S1501,S1501_C02_032E,29,float,,,,
S1501,S1501_C02_032M,29,float,,,,
S1501,S1501_C02_033E,29,float,,,,
S1501,S1501_C02_033M,29,float,,,,
S1501,S1501_C04_029E,29,float,,,,
S1501,S1501_C04_029M,29,float,,,,
S1501,S1501_C04_030E,29,float,,,,
S1501,S1501_C04_030M,29,float,,,,
S1501,S1501_C06_029E,29,float,,,,
S1501,S1501_C06_029M,29,float,,,,
S1501,S1501_C06_030E,29,float,,,,
S1501,S1501_C06_030M,29,float,,,,
S1601,S1601_C04_003E,29,float,,,,
S1601,S1601_C04_003M,29,float,,,,
S1601,S1601_C06_003E,29,float,,,,
S1601,S1601_C06_003M,29,float,,,,
S1602,S1602_C02_002E,29,float,,,,
S1602,S1602_C02_002M,29,float,,,,
S1602,S1602_C02_003E,29,float,,,,
S1602,S1602_C02_003M,29,float,,,,
S1602,S1602_C02_004E,29,float,,,,
S1602,S1602_C02_004M,29,float,,,,
S1602,S1602_C02_005E,29,float,,,,
S1602,S1602_C02_005M,29,float,,,,
S1602,S1602_C04_001E,29,float,,,,
S1602,S1602_C04_001M,29,float,,,,
S1603,S1603_C03_010E,29,float,,,,
S1603,S1603_C03_010M,29,float,,,,
S1603,S1603_C03_011E,29,float,,,,
S1603,S1603_C03_011M,29,float,,,,
S1603,S1603_C05_002E,29,float,,,,
S1603,S1603_C05_002M,29,float,,,,
S1603,S1603_C05_003E,29,float,,,,
S1603,S1603_C05_003M,29,float,,,,
S1603,S1603_C05_004E,29,float,,,,
S1603,S1603_C05_004M,29,float,,,,
S1603,S1603_C05_005E,29,float,,,,
S1603,S1603_C05_005M,29,float,,,,
S1603,S1603_C05_006E,29,float,,,,
S1603,S1603_C05_006M,29,float,,,,
S1603,S1603_C05_007E,29,float,,,,
S1603,S1603_C05_007M,29,float,,,,
S1603,S1603_C05_008E,29,float,,,,
S1603,S1603_C05_008M,29,float,,,,
S1701,S1701_C03_001E,29,float,,,,
S1701,S1701_C03_001M,29,float,,,,
S1701,S1701_C03_006E,29,float,,,,
S1701,S1701_C03_006M,29,float,,,,
S1701,S1701_C03_008E,29,float,,,,
S1701,S1701_C03_008M,29,float,,,,
S1701,S1701_C03_011E,29,float,,,,
S1701,S1701_C03_011M,29,float,,,,
S1701,S1701_C03_012E,29,float,,,,
S1701,S1701_C03_012M,29,float,,,,
S1701,S1701_C03_013E,29,float,,,,
S1701,S1701_C03_013M,29,float,,,,
S1701,S1701_C03_022E,29,float,,,,
S1701,S1701_C03_022M,29,float,,,,
S1701,S1701_C03_027E,29,float,,,,
S1701,S1701_C03_027M,29,float,,,,
S1701,S1701_C03_028E,29,float,,,,
S1701,S1701_C03_028M,29,float,,,,
S1701,S1701_C03_029E,29,float,,,,
S1701,S1701_C03_029M,29,float,,,,
S1701,S1701_C03_034E,29,float,,,,
S1701,S1701_C03_034M,29,float,,,,
S1701,S1701_C03_037E,29,float,,,,
S1701,S1701_C03_037M,29,float,,,,
S1810,S1810_C03_016E,29,float,,,,
S1810,S1810_C03_016M,29,float,,,,
S1810,S1810_C03_025E,29,float,,,,
S1810,S1810_C03_025M,29,float,,,,
S1810,S1810_C03_035E,29,float,,,,
S1810,S1810_C03_035M,29,float,,,,
S1810,S1810_C03_043E,29,float,,,,
S1810,S1810_C03_043M,29,float,,,,
S1810,S1810_C03_051E,29,float,,,,
S1810,S1810_C03_051M,29,float,,,,
S1810,S1810_C03_059E,29,float,,,,
S1810,S1810_C03_059M,29,float,,,,
S1810,S1810_C03_066E,29,float,,,,
S1810,S1810_C03_066M,29,float,,,,
S1901,S1901_C01_002E,29,float,,,,
S1901,S1901_C01_002M,29,float,,,,
S1901,S1901_C01_003E,29,float,,,,
S1901,S1901_C01_003M,29,float,,,,
S1901,S1901_C01_004E,29,float,,,,
S1901,S1901_C01_004M,29,float,,,,
S1901,S1901_C01_005E,29,float,,,,
S1901,S1901_C01_005M,29,float,,,,
S1901,S1901_C01_006E,29,float,,,,
S1901,S1901_C01_006M,29,float,,,,
S1901,S1901_C01_007E,29,float,,,,
S1901,S1901_C01_007M,29,float,,,,
S1901,S1901_C01_008E,29,float,,,,
S1901,S1901_C01_008M,29,float,,,,
S1901,S1901_C01_009E,29,float,,,,
S1901,S1901_C01_009M,29,float,,,,
S1901,S1901_C01_010E,29,float,,,,
S1901,S1901_C01_010M,29,float,,,,
S1901,S1901_C01_011E,29,float,,,,
S1901,S1901_C01_011M,29,float,,,,
S1901,S1901_C01_014E,29,float,,,,
S1902,S1902_C01_002E,29,float,,,,
S1902,S1902_C01_002M,29,float,,,,
S1902,S1902_C01_003E,29,float,,,,
S1902,S1902_C01_003M,29,float,,,,
S1902,S1902_C01_004E,29,float,,,,
S1902,S1902_C01_004M,29,float,,,,
S1902,S1902_C01_005E,29,float,,,,
S1902,S1902_C01_005M,29,float,,,,
S1902,S1902_C01_007E,29,float,,,,
S1902,S1902_C01_007M,29,float,,,,
S2101,S2101_C02_036E,29,float,,,,
S2101,S2101_C02_036M,29,float,,,,
S2101,S2101_C02_037E,29,float,,,,
S2101,S2101_C02_037M,29,float,,,,
S2101,S2101_C02_039E,29,float,,,,
S2101,S2101_C02_039M,29,float,,,,
S2101,S2101_C02_040E,29,float,,,,
S2101,S2101_C02_040M,29,float,,,,
S2101,S2101_C06_036E,29,float,,,,
S2101,S2101_C06_036M,29,float,,,,
S2101,S2101_C06_037E,29,float,,,,
S2101,S2101_C06_037M,29,float,,,,
S2101,S2101_C06_039E,29,float,,,,
S2101,S2101_C06_039M,29,float,,,,
S2101,S2101_C06_040E,29,float,,,,
S2101,S2101_C06_040M,29,float,,,,
S2201,S2201_C02_002E,29,float,,,,
S2201,S2201_C02_002M,29,float,,,,
S2201,S2201_C02_003E,29,float,,,,
S2201,S2201_C02_003M,29,float,,,,
S2201,S2201_C02_004E,29,float,,,,
S2201,S2201_C02_004M,29,float,,,,
S2201,S2201_C02_005E,29,float,,,,
S2201,S2201_C02_005M,29,float,,,,
S2201,S2201_C02_006E,29,float,,,,
S2201,S2201_C02_006M,29,float,,,,
S2201,S2201_C02_007E,29,float,,,,
S2201,S2201_C02_007M,29,float,,,,
S2201,S2201_C02_008E,29,float,,,,
S2201,S2201_C02_008M,29,float,,,,
S2201,S2201_C02_009E,29,float,,,,
S2201,S2201_C02_009M,29,float,,,,
S2201,S2201_C02_010E,29,float,,,,
S2201,S2201_C02_010M,29,float,,,,
S2201,S2201_C02_011E,29,float,,,,
S2201,S2201_C02_011M,29,float,,,,
S2201,S2201_C02_012E,29,float,,,,
S2201,S2201_C02_012M,29,float,,,,
S2201,S2201_C02_013E,29,float,,,,
S2201,S2201_C02_013M,29,float,,,,
S2201,S2201_C02_014E,29,float,,,,
S2201,S2201_C02_014M,29,float,,,,
S2201,S2201_C02_015E,29,float,,,,
S2201,S2201_C02_015M,29,float,,,,
S2201,S2201_C02_016E,29,float,,,,
S2201,S2201_C02_016M,29,float,,,,
S2201,S2201_C02_017E,29,float,,,,
S2201,S2201_C02_017M,29,float,,,,
S2201,S2201_C02_018E,29,float,,,,
S2201,S2201_C02_018M,29,float,,,,
S2201,S2201_C02_019E,29,float,,,,
S2201,S2201_C02_019M,29,float,,,,
S2201,S2201_C02_020E,29,float,,,,
S2201,S2201_C02_020M,29,float,,,,
S2201,S2201_C02_021E,29,float,,,,
S2201,S2201_C02_021M,29,float,,,,
S2201,S2201_C02_022E,29,float,,,,
S2201,S2201_C02_022M,29,float,,,,
S2201,S2201_C02_023E,29,float,,,,
S2201,S2201_C02_023M,29,float,,,,
S2201,S2201_C02_024E,29,float,,,,
S2201,S2201_C02_024M,29,float,,,,
S2201,S2201_C02_025E,29,float,,,,
S2201,S2201_C02_025M,29,float,,,,
S2201,S2201_C02_026E,29,float,,,,
S2201,S2201_C02_026M,29,float,,,,
S2201,S2201_C02_027E,29,float,,,,
S2201,S2201_C02_027M,29,float,,,,
S2201,S2201_C02_028E,29,float,,,,
S2201,S2201_C02_028M,29,float,,,,
S2201,S2201_C02_029E,29,float,,,,
S2201,S2201_C02_029M,29,float,,,,
S2201,S2201_C02_030E,29,float,,,,
S2201,S2201_C02_030M,29,float,,,,
S2201,S2201_C02_031E,29,float,,,,
S2201,S2201_C02_031M,29,float,,,,
S2201,S2201_C02_032E,29,float,,,,
S2201,S2201_C02_032M,29,float,,,,
S2201,S2201_C02_033E,29,float,,,,
S2201,S2201_C02_033M,29,float,,,,
S2201,S2201_C04_001E,29,float,,,,
S2201,S2201_C04_001M,29,float,,,,
S2201,S2201_C06_001E,29,float,,,,
S2201,S2201_C06_001M,29,float,,,,
S2201,S2201_C06_002E,29,float,,,,
S2201,S2201_C06_002M,29,float,,,,
S2201,S2201_C06_003E,29,float,,,,
S2201,S2201_C06_003M,29,float,,,,
S2201,S2201_C06_004E,29,float,,,,
S2201,S2201_C06_004M,29,float,,,,
S2201,S2201_C06_005E,29,float,,,,
S2201,S2201_C06_005M,29,float,,,,
S2201,S2201_C06_006E,29,float,,,,
S2201,S2201_C06_006M,29,float,,,,
S2201,S2201_C06_007E,29,float,,,,
S2201,S2201_C06_007M,29,float,,,,
S2201,S2201_C06_008E,29,float,,,,
S2201,S2201_C06_008M,29,float,,,,
S2201,S2201_C06_009E,29,float,,,,
S2201,S2201_C06_009M,29,float,,,,
S2201,S2201_C06_010E,29,float,,,,
S2201,S2201_C06_010M,29,float,,,,
S2201,S2201_C06_011E,29,float,,,,
S2201,S2201_C06_011M,29,float,,,,
S2201,S2201_C06_012E,29,float,,,,
S2201,S2201_C06_012M,29,float,,,,
S2201,S2201_C06_013E,29,float,,,,
S2201,S2201_C06_013M,29,float,,,,
S2201,S2201_C06_014E,29,float,,,,
S2201,S2201_C06_014M,29,float,,,,
S2201,S2201_C06_015E,29,float,,,,
S2201,S2201_C06_015M,29,float,,,,
S2201,S2201_C06_016E,29,float,,,,
S2201,S2201_C06_016M,29,float,,,,
S2201,S2201_C06_017E,29,float,,,,
S2201,S2201_C06_017M,29,float,,,,
S2201,S2201_C06_018E,29,float,,,,
S2201,S2201_C06_018M,29,float,,,,
S2201,S2201_C06_019E,29,float,,,,
S2201,S2201_C06_019M,29,float,,,,
S2201,S2201_C06_020E,29,float,,,,
S2201,S2201_C06_020M,29,float,,,,
S2201,S2201_C06_021E,29,float,,,,
S2201,S2201_C06_021M,29,float,,,,
S2201,S2201_C06_022E,29,float,,,,
S2201,S2201_C06_022M,29,float,,,,
S2201,S2201_C06_023E,29,float,,,,
S2201,S2201_C06_023M,29,float,,,,
S2201,S2201_C06_024E,29,float,,,,
S2201,S2201_C06_024M,29,float,,,,
S2201,S2201_C06_025E,29,float,,,,
S2201,S2201_C06_025M,29,float,,,,
S2201,S2201_C06_026E,29,float,,,,
S2201,S2201_C06_026M,29,float,,,,
S2201,S2201_C06_027E,29,float,,,,
S2201,S2201_C06_027M,29,float,,,,
S2201,S2201_C06_028E,29,float,,,,
S2201,S2201_C06_028M,29,float,,,,
S2201,S2201_C06_029E,29,float,,,,
S2201,S2201_C06_029M,29,float,,,,
S2201,S2201_C06_030E,29,float,,,,
S2201,S2201_C06_030M,29,float,,,,
S2201,S2201_C06_031E,29,float,,,,
S2201,S2201_C06_031M,29,float,,,,
S2201,S2201_C06_032E,29,float,,,,
S2201,S2201_C06_032M,29,float,,,,
S2201,S2201_C06_033E,29,float,,,,
S2201,S2201_C06_033M,29,float,,,,
S2301,S2301_C02_029E,29,float,,,,
S2301,S2301_C02_029M,29,float,,,,
S2301,S2301_C02_034E,29,float,,,,
S2301,S2301_C02_034M,29,float,,,,
S2301,S2301_C03_029E,29,float,,,,
S2301,S2301_C03_029M,29,float,,,,
S2301,S2301_C03_034E,29,float,,,,
S2301,S2301_C03_034M,29,float,,,,
S2301,S2301_C04_029E,29,float,,,,
S2301,S2301_C04_029M,29,float,,,,
S2301,S2301_C04_034E,29,float,,,,
S2301,S2301_C04_034M,29,float,,,,
S2402,S2402_C03_002E,29,float,,,,
S2402,S2402_C03_002M,29,float,,,,
S2402,S2402_C05_002E,29,float,,,,
S2402,S2402_C05_002M,29,float,,,,
S2409,S2409_C03_002E,29,float,,,,
S2409,S2409_C03_002M,29,float,,,,
S2409,S2409_C03_003E,29,float,,,,
S2409,S2409_C03_003M,29,float,,,,
S2409,S2409_C05_002E,29,float,,,,
S2409,S2409_C05_002M,29,float,,,,
S2409,S2409_C05_003E,29,float,,,,
S2409,S2409_C05_003M,29,float,,,,
S2411,S2411_C02_001M,29,int,,,,
S2413,S2413_C02_001M,29,int,,,,
S2418,S2418_C02_001M,29,int,,,,
S2418,S2418_C02_002E,29,int,,,,
S2418,S2418_C02_003E,29,int,,,,
S2501,S2501_C01_002E,29,float,,,,
S2501,S2501_C01_002M,29,float,,,,
S2501,S2501_C01_003E,29,float,,,,
S2501,S2501_C01_003M,29,float,,,,
S2501,S2501_C01_004E,29,float,,,,
S2501,S2501_C01_004M,29,float,,,,
S2501,S2501_C01_005E,29,float,,,,
S2501,S2501_C01_005M,29,float,,,,
S2501,S2501_C01_006E,29,float,,,,
S2501,S2501_C01_006M,29,float,,,,
S2501,S2501_C01_007E,29,float,,,,
S2501,S2501_C01_007M,29,float,,,,
S2501,S2501_C01_008E,29,float,,,,
S2501,S2501_C01_008M,29,float,,,,
S2501,S2501_C01_009E,29,float,,,,
S2501,S2501_C01_009M,29,float,,,,
S2501,S2501_C01_010E,29,float,,,,
S2501,S2501_C01_010M,29,float,,,,
S2501,S2501_C01_011E,29,float,,,,
S2501,S2501_C01_011M,29,float,,,,
S2501,S2501_C01_012E,29,float,,,,
S2501,S2501_C01_012M,29,float,,,,
S2501,S2501_C01_013E,29,float,,,,
S2501,S2501_C01_013M,29,float,,,,
S2501,S2501_C01_014E,29,float,,,,
S2501,S2501_C01_014M,29,float,,,,
S2501,S2501_C01_015E,29,float,,,,
S2501,S2501_C01_015M,29,float,,,,
S2501,S2501_C01_016E,29,float,,,,
S2501,S2501_C01_016M,29,float,,,,
S2501,S2501_C01_017E,29,float,,,,
S2501,S2501_C01_017M,29,float,,,,
S2501,S2501_C01_018E,29,float,,,,
S2501,S2501_C01_018M,29,float,,,,
S2501,S2501_C01_019E,29,float,,,,
S2501,S2501_C01_019M,29,float,,,,
S2501,S2501_C01_020E,29,float,,,,
S2501,S2501_C01_020M,29,float,,,,
S2501,S2501_C01_021E,29,float,,,,
S2501,S2501_C01_021M,29,float,,,,
S2501,S2501_C01_022E,29,float,,,,
S2501,S2501_C01_022M,29,float,,,,
S2501,S2501_C01_023E,29,float,,,,
S2501,S2501_C01_023M,29,float,,,,
S2501,S2501_C01_024E,29,float,,,,
S2501,S2501_C01_024M,29,float,,,,
S2501,S2501_C01_025E,29,float,,,,
S2501,S2501_C01_025M,29,float,,,,
S2501,S2501_C01_026E,29,float,,,,
S2501,S2501_C01_026M,29,float,,,,
S2501,S2501_C01_027E,29,float,,,,
S2501,S2501_C01_027M,29,float,,,,
S2501,S2501_C01_028E,29,float,,,,
S2501,S2501_C01_028M,29,float,,,,
S2501,S2501_C01_029E,29,float,,,,
S2501,S2501_C01_029M,29,float,,,,
S2501,S2501_C01_030E,29,float,,,,
S2501,S2501_C01_030M,29,float,,,,
S2501,S2501_C01_031E,29,float,,,,
S2501,S2501_C01_031M,29,float,,,,
S2501,S2501_C01_032E,29,float,,,,
S2501,S2501_C01_032M,29,float,,,,
S2501,S2501_C01_033E,29,float,,,,
S2501,S2501_C01_033M,29,float,,,,
S2501,S2501_C01_034E,29,float,,,,
S2501,S2501_C01_034M,29,float,,,,
S2501,S2501_C01_035E,29,float,,,,
S2501,S2501_C01_035M,29,float,,,,
S2501,S2501_C01_036E,29,float,,,,
S2501,S2501_C01_036M,29,float,,,,
S2501,S2501_C01_037E,29,float,,,,
S2501,S2501_C01_037M,29,float,,,,
S2501,S2501_C01_038E,29,float,,,,
